id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401301000,2021,2,regular,2021-09-11T17:00:00.000Z,false,false,false,2100,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,69,17,35,7,10,0.9989713520341198,,,2415,Morgan State,,20,0,7,7,6,0.0010286479658802028,,,1.0266084130,,
401282059,2021,2,regular,2021-09-11T17:00:00.000Z,false,false,false,0,3886,Raymond James Stadium,58,South Florida,American Athletic,20,3,0,10,7,0.0016706773665262384,1146,1149,57,Florida,SEC,42,14,21,0,7,0.9983293226334737,1730,1727,0.4033483785,,
401309547,2021,2,regular,2021-09-11T17:30:00.000Z,false,false,false,11334,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,43,3,7,12,21,0.1897932658289689,1308,1313,2751,Wyoming,Mountain West,50,14,14,14,8,0.8102067341710311,1555,1550,5.3868263212,,
401282186,2021,2,regular,2021-09-11T18:00:00.000Z,false,false,false,53680,3799,Lane Stadium,259,Virginia Tech,ACC,35,7,7,14,7,,1555,1581,2393,Middle Tennessee,Conference USA,14,0,7,0,7,,1315,1289,,,
401282622,2021,2,regular,2021-09-11T18:00:00.000Z,false,false,false,31941,1964,Carrier Dome,183,Syracuse,ACC,7,0,0,7,0,0.27540536649440855,1433,1420,164,Rutgers,Big Ten,17,0,0,14,3,0.7245946335055915,1523,1536,6.3385906592,,
401309753,2021,2,regular,2021-09-11T18:00:00.000Z,false,false,false,19411,3876,Peden Stadium,195,Ohio,Mid-American,26,13,0,0,13,0.15885248417645007,,,2184,Duquesne,,28,8,3,7,10,0.84114751582355,,,4.6146237525,,
401282705,2021,2,regular,2021-09-11T18:30:00.000Z,false,false,false,62009,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,32,7,7,0,18,0.9796794676792114,1764,1761,2649,Toledo,Mid-American,29,6,10,0,13,0.020320532320788565,1443,1446,8.6269311840,,
401282820,2021,2,regular,2021-09-11T19:00:00.000Z,false,false,false,14187,3892,Rentschler Field,41,Connecticut,American Athletic,0,0,0,0,0,0.009278131669969427,1122,1021,2509,Purdue,Big Ten,49,7,28,14,0,0.9907218683300306,1482,1583,0.3149764627,,
401309548,2021,2,regular,2021-09-11T19:00:00.000Z,false,false,false,16128,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,45,7,21,14,3,0.9989104463891854,,,2523,Robert Morris,,0,0,0,0,0,0.001089553610814642,,,1.2704829062,,
401301002,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,33498,3854,Nippert Stadium,2132,Cincinnati,American Athletic,42,0,7,14,21,0.9971587274278503,,,93,Murray State,,7,0,7,0,0,0.0028412725721497223,,,1.9521256785,,
401301004,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,36997,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,3,0,3,0,0,0.006043513995885056,1275,1260,2005,Air Force,Mountain West,23,0,7,7,9,0.9939564860041149,1617,1632,4.1511892395,,
401282067,2021,2,regular,2021-09-11T19:30:00.000Z,false,true,false,0,3937,Sports Authority Field at Mile High,38,Colorado,Pac-12,7,7,0,0,0,0.3986214723016046,1446,1460,245,Texas A&M,SEC,10,0,3,0,7,0.6013785276983954,1792,1778,7.0790369363,,
401300999,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,14474,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,24,14,3,0,7,0.11679704782291656,1029,991,218,Temple,American Athletic,45,7,17,14,7,0.8832029521770834,1174,1212,5.2082840812,,
401282183,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,0,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,38,0,10,21,7,0.9941169020645797,1475,1575,290,Georgia Southern,Sun Belt,6,6,0,0,0,0.005883097935420301,1570,1470,7.6947115532,,
401287900,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,38631,3616,Amon G. Carter Stadium,2628,TCU,Big 12,34,0,14,7,13,0.6350529571912614,1646,1644,25,California,Pac-12,32,6,13,0,13,0.3649470428087386,1454,1456,7.1298486584,,
401282060,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,92746,3917,Sanford Stadium,61,Georgia,SEC,56,21,14,14,7,0.99896789008304,1818,1925,5,UAB,Conference USA,7,0,0,0,7,0.0010321099169600112,1521,1414,1.1687303041,,
401282816,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,105323,3632,Beaver Stadium,213,Penn State,Big Ten,44,14,10,10,10,0.9988939394254455,1685,1753,2050,Ball State,Mid-American,13,0,6,0,7,0.0011060605745545349,1559,1491,1.6287441625,,
401282797,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,85663,3834,Memorial Stadium,158,Nebraska,Big Ten,28,0,14,0,14,0.9980612461107806,1484,1567,2084,Buffalo,Mid-American,3,0,0,3,0,0.00193875388921938,1645,1562,3.9170465075,,
401282623,2021,2,regular,2021-09-11T19:30:00.000Z,false,false,false,12118,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,28,0,0,21,7,0.020809936106262205,995,1002,103,Boston College,ACC,45,14,0,21,10,0.9791900638937377,1503,1496,0.3163782310,,
401309546,2021,2,regular,2021-09-11T20:00:00.000Z,false,false,false,15105,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,19,8,0,11,0,0.04640212967849188,1006,1020,6,South Alabama,Sun Belt,22,0,6,6,10,0.9535978703215081,1337,1323,11.9347855815,,
401282056,2021,2,regular,2021-09-11T20:00:00.000Z,false,false,false,95396,3657,Bryant Denny Stadium,333,Alabama,SEC,48,14,17,14,3,0.9943970698559972,,,2382,Mercer,,14,0,0,7,7,0.005602930144002816,,,3.0100388599,,
401282754,2021,2,regular,2021-09-11T20:30:00.000Z,false,false,false,61500,3772,Jack Trice Stadium,66,Iowa State,Big 12,17,3,7,0,7,0.9097418331054149,1791,1776,2294,Iowa,Big Ten,27,0,14,10,3,0.0902581668945851,1860,1875,5.1571036000,,
401282615,2021,2,regular,2021-09-11T21:00:00.000Z,false,false,false,78609,3836,Memorial Stadium,228,Clemson,ACC,49,28,7,14,0,0.998709846189589,,,2569,South Carolina State,,3,0,3,0,0,0.0012901538104109767,,,1.0166671518,,
401309544,2021,2,regular,2021-09-11T21:00:00.000Z,false,false,false,18122,3980,Waldo Stadium,2711,Western Michigan,Mid-American,28,7,7,14,0,0.998810948590836,,,2287,Illinois State,,0,0,0,0,0,0.0011890514091640325,,,2.3814390193,,
401287902,2021,2,regular,2021-09-11T21:00:00.000Z,false,false,false,50911,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,66,21,17,21,7,0.9989495872307357,,,112358,Long Island University,,0,0,0,0,0,0.0010504127692643195,,,1.8176027425,,
401282192,2021,2,regular,2021-09-11T22:00:00.000Z,false,false,false,16229,3604,Alamodome,2636,UT San Antonio,Conference USA,54,13,21,10,10,0.9987679721335753,,,2320,Lamar,,0,0,0,0,0,0.0012320278664247342,,,1.0809029117,,
401282181,2021,2,regular,2021-09-11T22:00:00.000Z,false,false,false,12274,4418,Jerry Richardson Stadium,2429,Charlotte,Conference USA,38,14,14,7,3,0.9984758817443485,,,2241,Gardner-Webb,,10,3,7,0,0,0.0015241182556514632,,,3.9054224092,,
401309845,2021,2,regular,2021-09-11T22:00:00.000Z,false,false,false,22651,3820,Martin Stadium,265,Washington State,Pac-12,44,7,23,7,7,0.9973292828211433,,,2502,Portland State,,24,0,10,0,14,0.0026707171788566963,,,1.4363309935,,
401282185,2021,2,regular,2021-09-11T22:30:00.000Z,false,false,false,24521,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,44,6,24,7,7,,,,2428,North Carolina Central,,10,0,7,0,3,,,,,,
401301001,2021,2,regular,2021-09-11T22:30:00.000Z,false,false,false,38443,3652,Bright House Networks Stadium,2116,UCF,American Athletic,63,14,21,21,7,0.9988453187413823,,,2065,Bethune-Cookman,,14,7,0,7,0,0.001154681258617729,,,3.5180385122,,
401282189,2021,2,regular,2021-09-11T22:30:00.000Z,false,false,false,26253,3895,Rice Stadium,242,Rice,Conference USA,7,0,7,0,0,0.032113282419194686,1394,1293,248,Houston,American Athletic,44,17,0,14,13,0.9678867175808054,1457,1558,2.3712953303,,
401282057,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,74531,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,40,3,13,17,7,0.9954931311599973,1470,1550,251,Texas,Big 12,21,0,0,7,14,0.004506868840002731,1801,1721,4.4176009688,,
401282187,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,29121,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,35,0,7,14,14,0.9596508371557692,1521,1553,249,North Texas,Conference USA,12,3,3,6,0,0.040349162844230846,1295,1263,4.6630358259,,
401282182,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,0,218,FIU Stadium,2229,Florida International,Conference USA,17,0,7,10,0,0.34556347272529353,1375,1357,326,Texas State,Sun Belt,23,7,3,0,7,0.6544365272747065,1275,1293,8.9715160123,,
401286295,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,24714,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,13,7,0,0,6,0.2975421184501993,1461,1454,2335,Liberty,FBS Independents,21,7,7,0,7,0.7024578815498007,1563,1570,4.2552751072,,
401282620,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,45877,3948,Hard Rock Stadium,2390,Miami,ACC,25,9,3,7,6,0.23876087138026417,1584,1586,2026,Appalachian State,Sun Belt,23,7,7,3,6,0.7612391286197359,1666,1664,8.3823846573,,
401310700,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,28470,3971,University Stadium,167,New Mexico,Mountain West,34,14,10,3,7,0.9929580140410769,1309,1315,166,New Mexico State,FBS Independents,25,3,17,2,3,0.007041985958923136,1178,1172,4.6941968723,,
401282064,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,45834,3693,Davis Wade Stadium,344,Mississippi State,SEC,24,7,7,7,3,0.831655272999292,1508,1541,152,NC State,ACC,10,0,3,0,7,0.16834472700070802,1564,1531,5.0970888546,,
401301003,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,19501,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,50,10,13,7,20,0.04411071293996945,1370,1374,235,Memphis,American Athletic,55,20,14,7,14,0.9558892870600305,1555,1551,5.0877763648,,
401282825,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,70967,347,Camp Randall Stadium,275,Wisconsin,Big Ten,34,7,17,3,7,0.9988541426849734,1727,1763,2199,Eastern Michigan,Mid-American,7,0,0,0,7,0.0011458573150265883,1421,1385,1.3524508262,,
401282184,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,15328,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,45,14,10,14,7,0.5636743369079058,,,2545,Southeastern Louisiana,,42,7,14,14,7,0.4363256630920942,,,8.9274287600,,
401309603,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,0,3666,Cajun Field,309,Louisiana,Sun Belt,27,10,7,7,3,0.22914501320872416,,,2447,Nicholls,,24,7,3,0,14,0.7708549867912758,,,6.0616086310,,
401287897,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,47628,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,31,14,7,3,7,0.8494661537184468,,,79,Southern Illinois,,23,0,23,0,0,0.1505338462815532,,,5.2029723788,,
401287895,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,42461,4727,McLane Stadium,239,Baylor,Big 12,66,21,21,10,14,0.9989676887948008,,,2640,Texas Southern,,7,0,0,0,7,0.001032311205199199,,,1.0158781498,,
401282619,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,0,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,30,7,13,7,3,0.9983814632287676,,,2198,Eastern Kentucky,,3,0,3,0,0,0.0016185367712323595,,,1.4813125262,,
401287898,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,83538,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,76,17,28,17,14,0.9989708731507992,,,2717,Western Carolina,,0,0,0,0,0,0.0010291268492007566,,,1.0138333727,,
401282188,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,18363,3918,Foreman Field,295,Old Dominion,Conference USA,47,10,24,7,6,0.9989211459043732,,,2261,Hampton,,7,0,0,7,0,0.0010788540956268022,,,1.4693626691,,
401287901,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,55271,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,28,7,0,14,7,,,,2617,Stephen F. Austin,,22,7,6,0,9,,,,,,
401282190,2021,2,regular,2021-09-11T23:00:00.000Z,false,false,false,25235,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,37,7,3,10,17,0.998412742078796,,,2755,Grambling,,0,0,0,0,0,0.001587257921203955,,,2.0182904884,,
401282063,2021,2,regular,2021-09-11T23:30:00.000Z,false,false,false,47848,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,54,14,23,14,3,0.9985983530842338,,,2046,Austin Peay,,17,0,7,3,7,0.0014016469157661637,,,1.1488860244,,
401282724,2021,2,regular,2021-09-11T23:30:00.000Z,false,false,false,47417,3830,Memorial Stadium,84,Indiana,Big Ten,56,21,14,7,14,0.9952010076801227,,,70,Idaho,,14,0,7,7,0,0.004798992319877349,,,2.4728031113,,
401286207,2021,2,regular,2021-09-11T23:30:00.000Z,false,false,false,31612,3665,Maryland Stadium,120,Maryland,Big Ten,62,14,24,14,10,0.9989677121613245,,,47,Howard,,0,0,0,0,0,0.001032287838675483,,,1.0236919642,,
401282061,2021,2,regular,2021-09-11T23:30:00.000Z,false,false,true,58437,3683,Commonwealth Stadium,96,Kentucky,SEC,35,14,7,7,7,0.9560275774032121,1593,1598,142,Missouri,SEC,28,7,7,7,7,0.04397242259678791,1515,1510,6.8117572520,,
401282621,2021,2,regular,2021-09-11T23:30:00.000Z,false,false,false,50500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,59,14,10,21,14,0.9989455678555142,1703,1777,2247,Georgia State,Sun Belt,17,3,7,0,7,0.0010544321444857507,1334,1260,1.5304805937,,
401282773,2021,2,regular,2021-09-12T00:00:00.000Z,false,false,false,108345,3558,Michigan Stadium,130,Michigan,Big Ten,31,3,7,7,14,0.9455900372577407,1672,1719,264,Washington,Pac-12,10,0,0,3,7,0.05440996274225929,1649,1602,4.3582700835,,
401282062,2021,2,regular,2021-09-12T00:00:00.000Z,false,false,false,94220,3958,Tiger Stadium,99,LSU,SEC,34,7,10,7,10,0.9761320959749997,,,2377,McNeese,,7,0,0,0,7,0.023867904025000275,,,1.2250572005,,
401282617,2021,2,regular,2021-09-12T00:00:00.000Z,false,false,false,60198,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,17,0,14,3,0,0.836328128110319,,,55,Jacksonville State,,20,0,7,0,13,0.16367187188968102,,,3.9694084863,,
401310702,2021,2,regular,2021-09-12T02:00:00.000Z,false,false,false,30119,3660,Bulldog Stadium,278,Fresno State,Mountain West,63,7,28,21,7,0.9989667580197714,,,13,Cal Poly,,10,0,10,0,0,0.001033241980228583,,,1.3014350338,,
401309846,2021,2,regular,2021-09-12T02:00:00.000Z,false,false,false,39097,3619,Arizona Stadium,12,Arizona,Pac-12,14,7,0,0,7,0.00034403586386788166,1304,1272,21,San Diego State,Mountain West,38,21,14,3,0,0.9996559641361321,1582,1614,2.0154068493,,
401282068,2021,2,regular,2021-09-12T02:00:00.000Z,false,false,false,0,5388,Canvas Stadium,36,Colorado State,Mountain West,21,7,7,0,7,0.917241584168473,1396,1381,238,Vanderbilt,SEC,24,0,7,14,3,0.08275841583152699,1225,1240,8.5955597163,,
401309848,2021,2,regular,2021-09-12T02:15:00.000Z,false,false,false,63470,3801,LaVell Edwards Stadium,252,BYU,FBS Independents,26,3,13,7,3,0.9636150849182138,1811,1814,254,Utah,Pac-12,17,0,7,0,10,0.03638491508178621,1639,1636,5.9353452245,,
401309847,2021,2,regular,2021-09-12T02:30:00.000Z,false,false,false,42918,3947,Sun Devil Stadium,9,Arizona State,Pac-12,37,0,14,7,16,0.9953800710178231,1643,1670,2439,UNLV,Mountain West,10,3,7,0,0,0.004619928982176891,1256,1229,2.0889907332,,
401309843,2021,2,regular,2021-09-12T02:30:00.000Z,false,false,true,56945,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,28,0,10,3,15,0.009713439887453743,1672,1616,24,Stanford,Pac-12,42,7,14,14,7,0.9902865601125462,1441,1497,3.5015333790,,
401310703,2021,2,regular,2021-09-12T02:30:00.000Z,false,false,false,23965,3816,Mackay Stadium,2440,Nevada,Mountain West,49,14,7,7,21,0.9363518217521619,,,304,Idaho State,,10,7,0,3,0,0.06364817824783808,,,1.5567142788,,
401309844,2021,2,regular,2021-09-12T03:00:00.000Z,false,false,false,27701,3893,Reser Stadium,204,Oregon State,Pac-12,45,21,3,7,14,0.9983514539328309,1436,1471,62,Hawai'i,Mountain West,27,0,7,13,7,0.001648546067169132,1378,1343,2.6448394939,,
401309606,2021,3,regular,2021-09-17T00:00:00.000Z,false,false,false,17709,3666,Cajun Field,309,Louisiana,Sun Belt,49,7,14,7,21,0.9974353768568665,1611,1693,195,Ohio,Mid-American,14,0,7,7,0,0.0025646231431335487,1489,1407,3.4183850843,,
401282626,2021,3,regular,2021-09-17T23:30:00.000Z,false,false,false,39022,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,42,7,14,7,14,0.9312927726491425,1509,1527,2116,UCF,American Athletic,35,7,7,7,14,0.06870722735085755,1651,1633,9.9801202841,,
401282715,2021,3,regular,2021-09-18T01:00:00.000Z,false,false,true,37168,3832,Memorial Stadium,356,Illinois,Big Ten,17,0,3,7,7,0.20808998344600016,1341,1340,120,Maryland,Big Ten,20,0,3,7,10,0.7919100165539998,1395,1396,7.0158796456,,
401282632,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,40581,3752,Heinz Field,221,Pittsburgh,ACC,41,7,20,7,7,0.374556899313238,1616,1600,2711,Western Michigan,Mid-American,44,14,13,7,10,0.625443100686762,1429,1445,7.8326092215,,
401282629,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,46427,3948,Hard Rock Stadium,2390,Miami,ACC,17,0,7,7,3,0.09319091380596703,1586,1521,127,Michigan State,Big Ten,38,0,10,7,21,0.906809086194033,1489,1554,7.3476411531,,
401282725,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,52656,3830,Memorial Stadium,84,Indiana,Big Ten,24,7,7,10,0,0.4289517215136619,1594,1585,2132,Cincinnati,American Athletic,38,0,10,13,15,0.5710482784863381,1836,1845,8.3406863850,,
401286189,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,25030,3841,Blaik Field at Michie Stadium,349,Army,FBS Independents,52,14,28,7,3,0.9989711765646919,1623,1639,41,Connecticut,American Athletic,21,0,0,14,7,0.0010288234353080794,1021,1005,1.1046325500,,
401282636,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,60022,3842,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big 12,27,14,10,3,0,0.7937210317854441,1533,1543,259,Virginia Tech,ACC,21,7,0,7,7,0.20627896821455594,1581,1571,5.6257652258,,
401282798,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,84659,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,23,7,0,9,7,0.8841760709558041,1869,1863,158,Nebraska,Big Ten,16,3,0,6,7,0.11582392904419592,1567,1573,3.4567028380,,
401282634,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,25290,3806,Lincoln Financial Field,218,Temple,American Athletic,3,0,0,0,3,0.002395402310071948,1212,1178,103,Boston College,ACC,28,14,7,0,7,0.997604597689928,1496,1530,1.3586991974,,
401282774,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,106263,3558,Michigan Stadium,130,Michigan,Big Ten,63,14,21,28,0,0.9989692404903753,1719,1824,2459,Northern Illinois,Mid-American,10,3,0,0,7,0.0010307595096247235,1313,1208,1.2500713654,,
401282073,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,55214,3683,Commonwealth Stadium,96,Kentucky,SEC,28,7,7,0,14,0.7848254627055959,,,236,Chattanooga,,23,7,3,3,10,0.21517453729440406,,,2.6337286864,,
401309552,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,0,3965,UB Stadium,2084,Buffalo,Mid-American,25,14,0,3,8,0.4134328443139034,1562,1563,324,Coastal Carolina,Sun Belt,28,7,7,7,7,0.5865671556860965,1655,1654,3.7731121888,,
401282077,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,46598,3838,Faurot Field,142,Missouri,SEC,59,21,17,14,7,0.9989509240737584,,,2546,Southeast Missouri State,,28,0,0,7,21,0.0010490759262415938,,,1.0728838108,,
401282078,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,80053,3853,Neyland Stadium,2633,Tennessee,SEC,56,14,14,21,7,0.9989121700970693,,,2635,Tennessee Tech,,0,0,0,0,0,0.0010878299029306593,,,1.1452675831,,
401282633,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,30156,1964,Carrier Dome,183,Syracuse,ACC,62,21,24,10,7,0.9989650869352081,,,399,Albany,,24,10,0,0,14,0.0010349130647918647,,,1.4271645067,,
401282079,2021,3,regular,2021-09-18T16:00:00.000Z,false,false,false,84748,3795,Kyle Field,245,Texas A&M,SEC,34,14,10,10,0,0.9987741892689648,1778,1817,167,New Mexico,Mountain West,0,0,0,0,0,0.0012258107310352262,1315,1276,1.2311782825,,
401282791,2021,3,regular,2021-09-18T17:00:00.000Z,false,false,false,47482,3726,Folsom Field,38,Colorado,Pac-12,0,0,0,0,0,0.00035156387279022957,1460,1391,135,Minnesota,Big Ten,30,0,13,7,10,0.9996484361272098,1579,1648,3.2549984073,,
401287905,2021,3,regular,2021-09-18T18:00:00.000Z,false,false,false,48768,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,38,7,10,0,21,0.9964166804341599,1497,1547,2440,Nevada,Mountain West,17,7,0,10,0,0.0035833195658401262,1495,1445,6.0859602642,,
401282706,2021,3,regular,2021-09-18T18:30:00.000Z,false,false,false,74341,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,27,0,10,7,10,0.9199757981032983,1761,1774,2509,Purdue,Big Ten,13,3,0,10,0,0.08002420189670167,1583,1570,5.8984815920,,
401282823,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,40129,6577,SHI Stadium,164,Rutgers,Big Ten,45,7,28,3,7,0.9988595655102287,,,48,Delaware,,13,0,10,3,0,0.0011404344897713026,,,1.7532712673,,
401309604,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,30224,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,44,7,6,14,17,0.9986606864455454,,,2210,Elon,,10,3,0,7,0,0.001339313554454602,,,1.5400381175,,
401282199,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,15326,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,37,7,7,14,9,0.22023968792969092,1342,1350,2567,SMU,American Athletic,39,7,9,17,6,0.779760312070309,1553,1545,6.8997088380,,
401308843,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,12036,3996,Yager Stadium,193,Miami (OH),Mid-American,42,7,14,14,7,,,,112358,Long Island University,,7,0,7,0,0,,,,,,
401282810,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,76540,3861,Ohio Stadium,194,Ohio State,Big Ten,41,3,10,14,14,0.995106056612964,1878,1893,202,Tulsa,American Athletic,20,3,3,7,7,0.0048939433870359705,1525,1510,3.3347230045,,
401282071,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,true,90887,3634,Ben Hill Griffin Stadium,57,Florida,SEC,29,3,6,14,6,0.9060914927181443,1727,1744,333,Alabama,SEC,31,21,0,7,3,0.09390850728185574,2121,2104,3.4162258227,,
401287904,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,true,23218,3833,Memorial Stadium,2305,Kansas,Big 12,7,0,7,0,0,0.0006539056099944478,1142,1080,239,Baylor,Big 12,45,7,7,14,17,0.9993460943900055,1519,1581,1.2840553146,,
401309852,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,true,24714,3820,Martin Stadium,265,Washington State,Pac-12,14,7,7,0,0,0.06623903501741096,1494,1422,30,USC,Pac-12,45,0,7,28,10,0.9337609649825891,1616,1688,4.2804375816,,
401282755,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,61932,3793,Kinnick Stadium,2294,Iowa,Big Ten,30,9,7,7,7,0.9630722937250964,1875,1883,2309,Kent State,Mid-American,7,7,0,0,0,0.036927706274903604,1394,1386,2.6884018765,,
401286300,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,7012,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,28,0,7,7,14,0.13147798171994665,1002,1005,2199,Eastern Michigan,Mid-American,42,14,7,7,14,0.8685220182800534,1385,1382,1.1321431928,,
401309851,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,0,3893,Reser Stadium,204,Oregon State,Pac-12,42,14,14,14,0,0.9989623769093368,,,70,Idaho,,0,0,0,0,0,0.0010376230906632422,,,2.7877840566,,
401309550,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,false,8779,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,35,7,7,0,21,0.9985628219373249,,,2803,Bryant,,14,0,7,7,0,0.0014371780626750708,,,3.8544544461,,
401282627,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,true,81500,3836,Memorial Stadium,228,Clemson,ACC,14,7,0,0,7,0.8685482644286222,1924,1907,59,Georgia Tech,ACC,8,0,3,0,5,0.1314517355713778,1365,1382,2.9601614398,,
401282635,2021,3,regular,2021-09-18T19:30:00.000Z,false,false,true,29564,3630,BB&T Field,154,Wake Forest,ACC,35,14,13,8,0,0.8437648221368156,1580,1609,52,Florida State,ACC,14,7,7,0,0,0.15623517786318442,1374,1345,3.5517704900,,
401309849,2021,3,regular,2021-09-18T20:00:00.000Z,false,false,false,31982,3831,California Memorial Stadium,25,California,Pac-12,42,14,7,14,7,0.9949309348600811,,,16,Sacramento State,,30,6,0,14,10,0.0050690651399188935,,,1.7921091780,,
401282076,2021,3,regular,2021-09-18T20:00:00.000Z,false,false,false,0,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,31,7,0,7,17,0.7318299384334592,1551,1552,344,Mississippi State,SEC,29,3,14,0,12,0.2681700615665408,1541,1540,7.6360535476,,
401282628,2021,3,regular,2021-09-18T20:00:00.000Z,false,false,false,12323,3982,Wallace Wade Stadium,150,Duke,ACC,30,21,9,0,0,0.8582077289286176,1294,1321,77,Northwestern,Big Ten,23,0,7,13,3,0.14179227107138237,1574,1547,5.8211581255,,
401309553,2021,3,regular,2021-09-18T20:00:00.000Z,false,false,false,21365,3739,Glass Bowl,2649,Toledo,Mid-American,6,0,3,3,0,0.02944485905032435,1446,1401,36,Colorado State,Mountain West,22,3,0,10,9,0.9705551409496757,1381,1426,6.6469560650,,
